id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,log_trip_duration,dist,pickup_hour,dropoff_hour,dayofweek,speed
id1172937,A,2016-01-07 19:06:58,2016-01-07 19:17:52,1,-73.99226379394531,40.754592895507805,-74.0004653930664,40.73722076416016,N,654,6.483107351457199,0.019210860878754316,19,19,3,2.9374405013385802e-05
id1304402,B,2016-05-22 02:26:16,2016-05-22 02:34:55,1,-73.98667907714845,40.719669342041016,-74.00048828125,40.7373504638672,N,519,6.251903883165888,0.022434709424252682,2,2,6,4.322680043208609e-05
id1596746,B,2016-03-10 14:08:37,2016-03-10 14:11:38,1,-73.98658752441406,40.76255035400391,-73.98658752441406,40.76255035400391,N,181,5.198497031265826,0.0,14,14,3,0.0
id1247928,A,2016-06-09 00:45:50,2016-06-09 00:49:26,1,-73.98750305175781,40.755165100097656,-73.98394775390625,40.76472854614258,N,216,5.375278407684165,0.01020292326088248,0,0,3,4.723575583741889e-05
id0695685,B,2016-06-01 23:17:23,2016-06-01 23:34:48,2,-73.9763946533203,40.785808563232415,-73.9949722290039,40.74493789672852,N,1045,6.951772164398911,0.044894740212552124,23,23,2,4.2961473887609686e-05
id3810971,A,2016-04-11 10:35:57,2016-04-11 11:09:26,1,-73.994140625,40.751346588134766,-74.01001739501953,40.703369140625,N,2009,7.605392364814935,0.05053619787642717,10,11,0,2.515490187975469e-05
id1209040,B,2016-01-19 05:03:39,2016-01-19 05:13:53,1,-73.92603302001953,40.743797302246094,-73.89920043945312,40.74605178833008,N,614,6.419994928147142,0.026927125493738865,5,5,1,4.38552532471317e-05
id2462322,B,2016-01-21 15:53:46,2016-01-21 15:56:57,1,-73.9951171875,40.744850158691406,-74.00126647949219,40.744731903076165,N,191,5.25227342804663,0.0061504289603016675,15,15,3,3.220119874503491e-05
id2827689,B,2016-06-18 15:26:53,2016-06-18 15:41:43,5,-73.97756958007811,40.752265930175774,-73.9908905029297,40.76025390625,N,890,6.7912214627261855,0.015532377389840936,15,15,5,1.745210942678757e-05
id3966763,B,2016-01-26 21:58:52,2016-01-26 22:11:23,1,-73.9713363647461,40.7637825012207,-73.98625946044923,40.7777214050293,N,751,6.621405651764134,0.020420377683830468,21,22,1,2.719091569085282e-05
id3250359,B,2016-06-14 12:59:01,2016-06-14 13:35:21,6,-73.98951721191406,40.7415885925293,-73.790283203125,40.646751403808594,N,2180,7.687080155783135,0.22065421505742078,12,13,1,0.00010121752984285357
id1764104,A,2016-05-29 03:32:58,2016-05-29 03:48:23,1,-73.99140930175781,40.71931076049805,-73.98971557617188,40.76255798339844,N,925,6.829793737512425,0.04328037655747152,3,3,6,4.678959627834759e-05
id1347660,B,2016-05-10 04:14:17,2016-05-10 04:21:31,5,-73.98489379882812,40.73649978637695,-73.95542907714845,40.742950439453125,N,434,6.073044534100405,0.030162571985322056,4,4,1,6.949901379106465e-05
id2591523,B,2016-06-24 15:01:12,2016-06-24 15:07:11,1,-73.99105072021484,40.75568008422852,-73.99688720703125,40.74237823486328,N,359,5.883322388488279,0.01452596898295116,15,15,4,4.046230914471075e-05
id2620944,B,2016-02-29 18:36:42,2016-02-29 18:48:15,1,-73.96819305419923,40.764747619628906,-73.98224639892578,40.77323913574219,N,693,6.541029999189903,0.016419571976921864,18,18,0,2.3693466056164305e-05
id0593951,A,2016-06-11 23:10:23,2016-06-11 23:15:39,1,-73.9847412109375,40.74818420410156,-73.9831771850586,40.75601577758789,N,316,5.755742213586912,0.007986220646942216,23,23,5,2.5272850148551317e-05
id2309236,B,2016-01-22 10:35:04,2016-01-22 10:43:30,1,-73.96002197265625,40.77349853515625,-73.96163177490233,40.76521682739258,N,506,6.226536669287466,0.008436714215519317,10,10,4,1.667334825201446e-05
id3218025,A,2016-06-24 06:16:10,2016-06-24 06:23:44,2,-73.99091339111328,40.75127410888672,-73.98233795166014,40.76888275146485,N,454,6.118097198041348,0.019585771755508217,6,6,4,4.314046642182426e-05
id1279008,A,2016-03-23 21:51:25,2016-03-23 22:17:44,1,-73.98896026611328,40.74191665649414,-73.9759063720703,40.67544174194336,N,1579,7.364547014255642,0.06774450836945453,21,22,2,4.290342518648165e-05
id1767230,B,2016-03-05 11:04:56,2016-03-05 11:11:08,1,-73.94850158691406,40.77814102172852,-73.95738983154298,40.78561401367188,N,372,5.918893854273146,0.011612342621928081,11,11,5,3.121597479012925e-05
id1986962,A,2016-03-03 23:43:01,2016-03-03 23:46:33,1,-73.93462371826173,40.75696563720703,-73.94251251220702,40.75603103637695,N,212,5.356586274672012,0.007943963030045737,23,23,3,3.747152372663084e-05
id1681916,A,2016-06-05 20:53:59,2016-06-05 21:13:11,1,-73.9320297241211,40.8578987121582,-73.94776153564453,40.78363800048828,N,1152,7.049254841255837,0.07590878204484795,20,21,6,6.589303996948607e-05
id0215308,B,2016-02-09 17:35:24,2016-02-09 18:28:32,2,-73.97844696044923,40.78596115112305,-73.79000091552734,40.64331817626953,N,3188,8.067149039910106,0.23634493885370886,17,18,1,7.4135802651728e-05
id2913315,B,2016-04-11 10:14:34,2016-04-11 10:31:22,1,-73.99433135986328,40.75096130371094,-73.97406005859375,40.75090026855469,N,1008,6.915723448631314,0.020271393155143477,10,10,0,2.011050908248361e-05
id0015118,B,2016-04-27 20:35:33,2016-04-27 20:43:33,1,-73.95575714111328,40.777019500732415,-73.97740173339844,40.774112701416016,N,480,6.173786103901937,0.021838906965699175,20,20,2,4.549772284520661e-05
id2856122,A,2016-02-09 09:10:29,2016-02-09 09:23:57,1,-73.98224639892578,40.731201171875,-73.97405242919923,40.7515106201172,N,808,6.694562058521095,0.021900110223061892,9,9,1,2.7104096810720163e-05
id3109657,A,2016-03-08 15:42:56,2016-03-08 15:47:32,2,-74.00540924072266,40.71968460083008,-74.00714874267578,40.72970199584961,N,276,5.62040086571715,0.01016730397019068,15,15,1,3.6838057863009714e-05
id1708428,B,2016-04-08 02:19:04,2016-04-08 02:28:44,6,-73.99047088623048,40.76082992553711,-73.96974945068358,40.75893020629882,N,580,6.363028103540465,0.0208083354526208,2,2,4,3.58764404355531e-05
id0244329,A,2016-05-02 18:29:26,2016-05-02 18:43:46,1,-73.97602844238281,40.759780883789055,-73.97913360595702,40.7496452331543,N,860,6.756932389247553,0.010600634632532501,18,18,0,1.2326319340154072e-05
id1561039,A,2016-05-01 04:35:53,2016-05-01 04:37:43,1,-73.98064422607422,40.74811553955078,-73.97382354736328,40.7440185546875,N,110,4.700480365792417,0.007956566033647413,4,4,6,7.233241848770376e-05
id0698566,B,2016-03-03 07:54:52,2016-03-03 07:59:13,1,-73.98564147949219,40.7469482421875,-73.99421691894531,40.7321891784668,N,261,5.564520407322694,0.017069508596500017,7,7,3,6.540041607854413e-05
id1540477,A,2016-06-10 04:52:29,2016-06-10 04:59:32,1,-73.95500183105469,40.769241333007805,-73.94353485107422,40.798526763916016,N,423,6.0473721790462776,0.031450406886907305,4,4,4,7.435084370427259e-05
id0315616,A,2016-04-03 01:58:17,2016-04-03 02:17:19,1,-73.99190521240233,40.759056091308594,-73.99723815917967,40.71959686279297,N,1142,7.040536390215956,0.039817973785443855,1,2,6,3.486687722017851e-05
id0058481,B,2016-01-29 13:06:19,2016-01-29 13:21:38,1,-73.99518585205078,40.73966598510742,-73.98939514160156,40.74769592285156,N,919,6.823286122355687,0.00990011250852562,13,13,4,1.07727013150442e-05
id0101237,A,2016-06-19 10:38:39,2016-06-19 10:41:16,1,-73.99273681640625,40.73074722290039,-73.98578643798828,40.73096084594727,N,157,5.056245805348308,0.006953660543852064,10,10,6,4.429083148950359e-05
id3458424,B,2016-02-07 00:25:06,2016-02-07 00:33:46,2,-73.98001098632812,40.78382873535156,-73.95594024658203,40.772090911865234,N,520,6.253828811575473,0.02678016079340028,0,0,6,5.1500309218077465e-05
id2005426,B,2016-05-16 14:28:53,2016-05-16 15:11:00,1,-73.86398315429686,40.76976013183594,-73.98097229003906,40.7504997253418,N,2527,7.834788107388194,0.1185639959685352,14,15,0,4.691887454235663e-05
id3460667,A,2016-06-25 00:57:13,2016-06-25 01:18:50,2,-73.99217224121092,40.724964141845696,-73.98267364501953,40.777137756347656,N,1297,7.167809184316444,0.05303121137411706,0,1,5,4.088759550818586e-05
id1438913,A,2016-03-14 08:35:11,2016-03-14 08:46:40,1,-73.98361206054686,40.73826217651367,-73.96971130371094,40.75746536254882,N,689,6.535241271013659,0.02370639986400329,8,8,0,3.440696642090463e-05
id3870093,A,2016-03-28 06:59:28,2016-03-28 07:07:04,1,-73.97813415527344,40.74598693847656,-73.98490905761719,40.75931930541992,N,456,6.1224928095143865,0.014954976097598119,6,7,0,3.2796000214030964e-05
id0899801,A,2016-06-01 19:34:23,2016-06-01 19:41:09,3,-73.94462585449219,40.77985000610352,-73.95313262939453,40.76820755004882,N,406,6.0063531596017325,0.014419154005169861,19,19,2,3.551515764820163e-05
id0339711,A,2016-04-03 15:53:29,2016-04-03 16:24:35,1,-73.97557830810547,40.765323638916016,-73.8636474609375,40.76758193969727,N,1866,7.531552381407289,0.11195362642700683,15,16,6,5.999658436602724e-05
id1397037,B,2016-02-25 13:12:33,2016-02-25 13:34:38,1,-74.00617218017578,40.75017166137695,-73.96539306640625,40.771949768066406,N,1325,7.1891677384203225,0.04623009897031993,13,13,3,3.489064073231693e-05
id0705621,A,2016-06-16 23:12:05,2016-06-16 23:22:53,1,-73.98342895507811,40.75613784790039,-73.96404266357422,40.75708770751953,N,648,6.473890696352274,0.019409547433414068,23,23,3,2.99530052984785e-05
id2519816,A,2016-03-12 12:23:31,2016-03-12 12:29:09,2,-73.97511291503906,40.7826042175293,-73.98274993896483,40.772136688232415,N,338,5.823045895483019,0.012957364856475386,12,12,5,3.833539898365499e-05
id2206304,A,2016-01-26 06:42:36,2016-01-26 07:09:37,1,-73.95475006103516,40.779327392578125,-73.91167449951173,40.8432731628418,N,1621,7.390798521735676,0.07710100865210862,6,7,1,4.756385481314535e-05
id2809444,A,2016-04-06 15:54:57,2016-04-06 16:05:16,1,-73.99175262451173,40.748966217041016,-73.99859619140625,40.72476959228516,N,619,6.428105272684596,0.025145796018723538,15,16,2,4.0623256896160805e-05
id0395136,B,2016-06-30 19:09:55,2016-06-30 19:14:11,1,-73.95993041992188,40.766849517822266,-73.96410369873048,40.773681640625,N,256,5.545177444479562,0.008005882712482072,19,19,3,3.1272979345633095e-05
id2650940,B,2016-04-09 15:51:12,2016-04-09 16:18:38,1,-73.96041107177734,40.719482421875,-73.97393798828125,40.73762130737305,N,1646,7.406103381237015,0.02262734269009303,15,16,5,1.374686676190342e-05
id2285981,A,2016-05-11 10:45:00,2016-05-11 11:16:21,1,-73.98416137695312,40.75975799560546,-74.01046752929686,40.710262298583984,N,1881,7.53955882930103,0.056052097862378976,10,11,2,2.9799095088984037e-05
id3316403,B,2016-03-24 09:12:24,2016-03-24 09:16:51,1,-73.9616928100586,40.76802444458008,-73.95449829101561,40.77804183959961,N,267,5.58724865840025,0.012333260203092042,9,9,3,4.6191985779370946e-05
id2408947,B,2016-03-21 19:13:34,2016-03-21 19:24:29,1,-73.98370361328125,40.75497817993164,-73.96336364746092,40.77151870727539,N,655,6.484635235635252,0.026216469144059052,19,19,0,4.0025143731387866e-05
id2778002,B,2016-01-21 14:08:52,2016-01-21 14:33:58,2,-74.0009536743164,40.74182891845703,-73.96320343017578,40.75803756713867,N,1506,7.317212408359839,0.041082858040326777,14,14,3,2.727945421004434e-05
id0545684,B,2016-03-06 00:51:39,2016-03-06 01:00:35,6,-73.97798156738281,40.72515869140625,-73.9892578125,40.72452163696289,N,536,6.284134161070802,0.011294226060545223,0,1,6,2.107131727713661e-05
id0181640,A,2016-03-22 22:03:33,2016-03-22 22:11:20,1,-73.9996337890625,40.73374176025391,-74.00780487060547,40.74452972412109,N,467,6.1463292576688975,0.013533171763532784,22,22,1,2.8978954525766133e-05
id2364386,A,2016-06-09 22:53:10,2016-06-09 23:01:58,1,-73.98359680175781,40.72382354736328,-73.98839569091797,40.73720550537109,N,528,6.269096283706261,0.014216403810181114,22,23,3,2.692500721625211e-05
id3832434,A,2016-02-01 17:43:54,2016-02-01 18:17:45,1,-73.9778594970703,40.75261688232422,-73.86434936523438,40.76994705200195,N,2031,7.616283561580385,0.11482545366976675,17,18,0,5.653641244203188e-05
id3806958,B,2016-04-18 13:18:27,2016-04-18 13:31:40,1,-73.97518157958984,40.757659912109375,-73.96582794189453,40.77124786376953,N,793,6.675823221634848,0.01649615011006853,13,13,0,2.080220694838402e-05
id0122901,B,2016-04-28 13:28:11,2016-04-28 13:43:07,1,-73.97740173339844,40.73820877075195,-73.99256896972656,40.74966812133789,N,896,6.79794041297493,0.019009517976125035,13,13,3,2.121597988406812e-05
id1122849,B,2016-02-04 17:50:34,2016-02-04 17:55:23,4,-73.95423126220702,40.78459167480469,-73.9604263305664,40.78073120117188,N,289,5.666426688112432,0.007299460846329064,17,17,3,2.52576499872978e-05
id3330288,B,2016-06-19 11:05:14,2016-06-19 11:18:45,1,-73.94952392578125,40.79626083374024,-73.96531677246092,40.75917434692384,N,811,6.698268054115413,0.040309074792540395,11,11,6,4.9702928227546726e-05
id3187859,B,2016-01-01 05:31:48,2016-01-01 05:33:39,1,-73.95059967041014,40.77521133422852,-73.94774627685547,40.779155731201165,N,111,4.709530201312334,0.004868277134227134,5,5,4,4.385835256060481e-05
id1324329,B,2016-02-19 21:24:33,2016-02-19 21:38:11,6,-73.98457336425781,40.7245979309082,-73.99365997314453,40.72121810913086,N,818,6.706862336602747,0.009694826264910745,21,21,4,1.1851865849524137e-05
id3825324,A,2016-02-10 19:39:23,2016-02-10 19:54:37,2,-73.985595703125,40.72776794433594,-73.95047760009764,40.7278709411621,N,914,6.81783057145415,0.03511825406517711,19,19,2,3.842259744548918e-05
id1888336,A,2016-02-20 19:27:47,2016-02-20 19:39:05,1,-73.98655700683594,40.759185791015625,-73.98995971679686,40.7468376159668,N,678,6.519147287940395,0.012808429338317327,19,19,5,1.889148869958308e-05
id2980169,A,2016-05-30 21:04:43,2016-05-30 21:09:55,1,-73.99363708496092,40.7320671081543,-73.99486541748048,40.73819732666016,N,312,5.7430031878094825,0.0062520700338588395,21,21,0,2.003868600595782e-05
id3761999,B,2016-03-29 17:39:30,2016-03-29 17:51:55,5,-73.96587371826173,40.75469970703125,-73.96251678466798,40.77836227416992,N,745,6.61338421837956,0.023899499717462736,17,17,1,3.207986539256743e-05
id2983300,A,2016-03-14 14:36:42,2016-03-14 14:48:55,1,-73.9900131225586,40.738746643066406,-73.9925079345703,40.75362777709961,N,733,6.597145701886651,0.015088811652608749,14,14,0,2.0585009075864596e-05
id1497904,B,2016-04-20 08:28:25,2016-04-20 08:55:14,1,-73.9531021118164,40.782901763916016,-73.97974395751953,40.75527191162109,N,1609,7.3833681469923835,0.03838224433652509,8,8,2,2.3854719910829764e-05
id0520625,A,2016-04-23 18:44:14,2016-04-23 18:55:48,1,-73.95368957519531,40.78485107421875,-73.9776611328125,40.78696441650391,N,694,6.542471960506805,0.024064533866426742,18,18,5,3.467512084499531e-05
id3091073,B,2016-05-13 17:28:46,2016-05-13 17:38:19,5,-73.95317840576173,40.78274917602539,-73.9791259765625,40.781753540039055,N,573,6.35088571671474,0.025966665582590767,17,17,4,4.531704290155457e-05
id1197443,A,2016-05-02 20:52:45,2016-05-02 21:36:17,2,-73.97633361816406,40.78744888305664,-73.97696685791014,40.67243576049805,N,2612,7.867871490396322,0.11501486579244494,20,21,0,4.403325642896054e-05
id2214384,B,2016-03-16 23:08:40,2016-03-16 23:13:00,1,-73.9581298828125,40.72188949584961,-73.95623016357422,40.71245956420898,N,260,5.560681631015528,0.009619383760475013,23,23,2,3.6997629847980824e-05
id2079216,B,2016-05-12 07:56:09,2016-05-12 08:26:30,1,-73.97604370117188,40.76300048828125,-73.90103912353516,40.8986701965332,N,1821,7.507141079727608,0.1550224383875852,7,8,3,8.513038901020604e-05
id3650663,B,2016-03-28 08:01:07,2016-03-28 08:11:01,1,-73.99710845947266,40.72208786010742,-73.978271484375,40.74905014038086,N,594,6.386879319362645,0.03289067023295692,8,8,0,5.537149870868169e-05
id1767292,B,2016-06-11 03:30:11,2016-06-11 03:56:18,2,-73.98970031738281,40.76047897338867,-73.87447357177734,40.75904846191406,N,1567,7.356918242356021,0.11523562498596691,3,3,5,7.353900764898973e-05
id0200099,A,2016-04-05 04:42:24,2016-04-05 04:45:58,1,-73.98419952392578,40.72498321533203,-73.97993469238281,40.734859466552734,N,214,5.365976015021851,0.010757747267171746,4,4,1,5.026984704285863e-05
id3817892,B,2016-05-06 06:39:08,2016-05-06 06:45:42,2,-73.97653198242188,40.747928619384766,-73.9811019897461,40.7591667175293,N,394,5.976350909297934,0.012131768908511642,6,6,4,3.079129164596864e-05
id3448085,B,2016-05-14 21:53:10,2016-05-14 22:19:52,1,-73.98359680175781,40.75577163696289,-73.97018432617188,40.69466400146485,N,1602,7.379008127628304,0.06256226991969409,21,22,5,3.905260294612615e-05
id2491163,A,2016-03-01 17:46:01,2016-03-01 18:04:14,1,-73.96592712402342,40.75963973999024,-73.99102783203125,40.762798309326165,N,1093,6.996681488176539,0.02529865812141053,17,18,1,2.314607330412674e-05
id0628049,B,2016-04-14 08:37:36,2016-04-14 08:44:00,1,-74.00719451904298,40.7308006286621,-74.00696563720702,40.71744537353516,N,384,5.950642552587727,0.013357216266889717,8,8,3,3.478441736169197e-05
id1675934,B,2016-04-09 09:27:13,2016-04-09 09:29:16,3,-73.96156311035155,40.7741813659668,-73.95710754394531,40.780548095703125,N,123,4.812184355372417,0.007770927842659569,9,9,5,6.317827514357373e-05
id2525615,A,2016-02-11 22:09:03,2016-02-11 22:28:21,1,-74.00401306152342,40.7480697631836,-73.97671508789062,40.749370574951165,N,1158,7.05444965813294,0.02732894940738819,22,22,3,2.360012902192417e-05
id1771362,A,2016-03-19 21:55:42,2016-03-19 22:06:10,2,-73.99170684814453,40.76164245605469,-73.9783706665039,40.78286361694336,N,628,6.4425401664681985,0.0250637469308689,21,22,5,3.99104250491543e-05
id1300916,B,2016-05-25 22:41:46,2016-05-25 22:52:49,1,-73.98149871826173,40.780460357666016,-73.95247650146483,40.7722282409668,N,663,6.4967749901858625,0.030167147912191158,22,22,2,4.5500977243123915e-05
id2787872,B,2016-06-16 13:31:25,2016-06-16 13:31:38,1,-73.95999145507811,40.7796287536621,-73.9598388671875,40.779571533203125,N,13,2.5649493574615367,0.0001629639386079618,13,13,3,1.253568758522783e-05
id1986470,B,2016-02-20 01:07:03,2016-02-20 01:16:13,1,-73.98609161376953,40.75796890258789,-73.98335266113281,40.743770599365234,N,550,6.309918278226516,0.014460071782279624,1,1,5,2.6291039604144772e-05
id3793780,A,2016-03-29 22:34:55,2016-03-29 22:56:37,1,-73.97223663330078,40.74301528930664,-73.9547119140625,40.67470550537109,N,1302,7.171656822768514,0.07052192826137593,22,22,1,5.416430742041162e-05
id0509259,A,2016-01-19 16:08:04,2016-01-19 16:15:10,1,-74.00128173828125,40.73131561279297,-73.98889923095702,40.748359680175774,N,426,6.054439346269371,0.021067195365883272,16,16,1,4.945351024855228e-05
id0405390,A,2016-06-11 20:52:22,2016-06-11 21:20:59,1,-73.98255157470702,40.74247741699219,-73.94640350341797,40.6953582763672,N,1717,7.448333860897476,0.059387679455888014,20,21,5,3.458804860564241e-05
id0000994,A,2016-06-03 20:17:26,2016-06-03 20:37:08,1,-73.97843933105469,40.76456832885742,-74.00426483154298,40.7507438659668,N,1182,7.074963197966044,0.02929287028758392,20,20,4,2.478246217223682e-05
id3176793,A,2016-05-17 17:58:50,2016-05-17 18:42:30,1,-73.86257934570312,40.76885986328125,-74.00886535644531,40.73550033569336,N,2620,7.8709295967551425,0.1500415109886282,17,18,1,5.7267752285735956e-05
id2721111,A,2016-05-12 14:00:37,2016-05-12 14:22:03,1,-73.99217987060547,40.72108840942384,-73.99076843261719,40.740482330322266,N,1286,7.1592919047975645,0.019445213421535466,14,14,3,1.5120694729032245e-05
id1306141,B,2016-04-06 12:21:00,2016-04-06 12:24:33,3,-73.96662139892578,40.79402160644531,-73.97550964355469,40.792190551757805,N,213,5.3612921657094255,0.00907489139615029,12,12,2,4.260512392558821e-05
id0865896,B,2016-01-21 19:46:35,2016-01-21 19:56:20,1,-73.97384643554686,40.76342391967773,-73.95106506347656,40.771751403808594,N,585,6.371611847231857,0.024255677796243914,19,19,3,4.146269708759644e-05
id0768850,B,2016-03-09 12:22:07,2016-03-09 12:26:58,1,-73.97844696044923,40.741241455078125,-73.98770141601561,40.73548889160156,N,291,5.673323267171493,0.01089664785068979,12,12,2,3.744552526010237e-05
id3605164,B,2016-03-05 10:37:34,2016-03-05 10:59:55,1,-73.95265197753906,40.776588439941406,-73.95068359375,40.71321105957031,N,1341,7.201170883281678,0.06340794017663201,10,10,5,4.728407172008353e-05
id0308440,B,2016-01-17 07:33:12,2016-01-17 07:37:06,1,-73.99533081054686,40.75984954833984,-73.99217224121092,40.74945068359375,N,234,5.455321115357702,0.010867978112663289,7,7,6,4.644435090881747e-05
id3182062,B,2016-06-10 18:02:44,2016-06-10 18:09:30,1,-73.95618438720702,40.76785659790039,-73.96164703369139,40.779518127441406,N,406,6.0063531596017325,0.01287756878642994,18,18,4,3.1718149720270785e-05
id1514779,B,2016-01-28 16:36:01,2016-01-28 16:39:25,6,-73.99858856201173,40.740188598632805,-74.00553894042967,40.727081298828125,N,204,5.318119993844216,0.014836073211006523,16,16,3,7.272584907356138e-05
id1649673,B,2016-01-28 21:38:46,2016-01-28 21:52:15,1,-73.98323822021484,40.765090942382805,-73.95797729492188,40.81533050537109,N,809,6.695798917058491,0.056232802134612035,21,21,3,6.950902612436592e-05
id3022500,B,2016-02-27 19:44:47,2016-02-27 19:53:54,2,-73.9747543334961,40.777996063232415,-73.98204803466798,40.77318954467773,N,547,6.304448802421981,0.008735027040677851,19,19,5,1.596897082390832e-05
id3196292,A,2016-04-17 22:09:21,2016-04-17 22:24:16,1,-73.98204803466798,40.77389907836913,-73.94795227050781,40.77447891235352,N,895,6.796823718274855,0.034100694144187406,22,22,6,3.810133423931554e-05
id2354640,A,2016-03-09 20:07:45,2016-03-09 20:10:42,1,-73.97982025146483,40.76094818115234,-73.98242950439453,40.768253326416016,N,177,5.176149732573829,0.007757148198571972,20,20,2,4.382569603712979e-05
id0029522,B,2016-02-13 00:31:47,2016-02-13 00:48:48,1,-73.98314666748048,40.7666473388672,-73.9278793334961,40.753456115722656,N,1021,6.928537818164665,0.05681977273618062,0,0,5,5.565109964366368e-05
id2750879,A,2016-05-22 15:53:40,2016-05-22 16:08:33,1,-73.99469757080078,40.75045776367188,-73.98578643798828,40.7745475769043,N,893,6.794586580876499,0.02568515893613742,15,16,6,2.876277596431962e-05
id3942386,A,2016-03-03 23:48:41,2016-03-03 23:55:59,1,-73.97906494140625,40.75546646118164,-73.96893310546875,40.76422882080078,N,438,6.082218910376446,0.013395262056397506,23,23,3,3.058279008309933e-05
id0737376,A,2016-02-22 17:16:37,2016-02-22 17:23:14,1,-73.97393035888672,40.743431091308594,-73.9571533203125,40.76641082763672,N,397,5.983936280687191,0.028452369058322224,17,17,0,7.166843591516932e-05
id1120959,B,2016-06-10 13:03:34,2016-06-10 13:19:50,2,-73.9539337158203,40.78142166137695,-73.98419952392578,40.78025817871094,N,976,6.883462586413092,0.030288163235693857,13,13,4,3.103295413493223e-05
id1092149,A,2016-06-15 16:06:24,2016-06-15 16:22:00,1,-74.0082778930664,40.7378044128418,-73.99349975585938,40.72446441650391,N,936,6.841615476477592,0.019908511787790344,16,16,2,2.1269777551058058e-05
id2737871,B,2016-04-14 21:34:49,2016-04-14 21:50:23,1,-73.9967041015625,40.76311492919922,-74.00303649902342,40.72794342041016,N,934,6.839476438228843,0.035737015657462345,21,21,3,3.826232939771129e-05
id2803377,A,2016-03-28 09:08:21,2016-03-28 09:24:06,1,-74.00553131103516,40.745567321777344,-73.9997787475586,40.720340728759766,N,945,6.851184927493743,0.025874175964200333,9,9,0,2.738008038539718e-05
id2654654,A,2016-05-07 11:52:53,2016-05-07 12:08:41,1,-73.95690155029298,40.76244354248047,-73.95928192138672,40.77696228027344,N,948,6.854354502255021,0.014712576716703027,11,12,5,1.5519595692724713e-05
id2635230,A,2016-06-22 21:38:43,2016-06-22 21:47:38,4,-74.00556945800781,40.7457160949707,-73.99108123779298,40.75127410888672,N,535,6.282266746896006,0.015517733200568266,21,21,2,2.9005108786108906e-05
id2623385,A,2016-02-18 22:41:57,2016-02-18 22:51:52,1,-73.99097442626953,40.734466552734375,-74.00540161132812,40.71140670776367,N,595,6.38856140554563,0.02720110510232577,22,22,3,4.571614302911894e-05
id2327278,A,2016-04-30 17:54:13,2016-04-30 18:02:27,2,-73.99412536621094,40.74049758911133,-73.98245239257811,40.75601196289063,N,494,6.202535517187923,0.019415306003167255,17,18,5,3.930223887280821e-05
id3940258,A,2016-01-10 00:39:25,2016-01-10 00:56:29,2,-73.97782897949219,40.72531127929688,-73.9569320678711,40.74478912353516,N,1024,6.931471805599453,0.028566892226326423,0,0,6,2.7897355689771897e-05
id3879397,A,2016-06-02 17:46:16,2016-06-02 18:22:26,1,-73.99010467529298,40.73284149169922,-73.97324371337889,40.782878875732415,N,2170,7.682482446534506,0.052801816612252694,17,18,3,2.4332634383526586e-05
id1115495,B,2016-03-11 20:43:41,2016-03-11 20:56:49,1,-73.99958801269531,40.743518829345696,-74.01477813720702,40.71670150756836,N,788,6.669498089857879,0.030820587761921436,20,20,4,3.9112421017666796e-05
id3279312,A,2016-02-08 18:22:55,2016-02-08 18:26:57,1,-73.95384979248048,40.77509307861328,-73.9568634033203,40.7666130065918,N,242,5.488937726156687,0.008999637313992967,18,18,0,3.71885839421197e-05
id0636663,A,2016-05-21 11:50:41,2016-05-21 12:14:42,1,-73.94739532470702,40.7759246826172,-73.9958724975586,40.73276138305664,N,1441,7.273092595999522,0.06490844873078064,11,12,5,4.504403104148552e-05
id3091703,A,2016-04-19 23:25:45,2016-04-19 23:42:31,2,-73.98843383789062,40.75654983520508,-73.94595336914062,40.78594207763672,N,1006,6.913737350659685,0.05165746935710326,23,23,1,5.1349373118392905e-05
id0142533,A,2016-05-03 13:47:39,2016-05-03 14:03:13,1,-73.97149658203125,40.76081466674805,-73.97354125976561,40.7828483581543,N,934,6.839476438228843,0.022128358819018774,13,14,1,2.369203299680811e-05
id3351134,A,2016-01-11 23:03:34,2016-01-11 23:18:10,1,-73.99071502685547,40.730422973632805,-73.95291137695312,40.77735137939453,N,876,6.775366090936392,0.06026102565735302,23,23,0,6.879112517962674e-05
id0361316,A,2016-02-27 00:52:48,2016-02-27 01:02:25,1,-73.95529174804686,40.76751708984375,-73.97106170654298,40.7485237121582,N,577,6.3578422665081,0.024686838332910226,0,1,5,4.278481513502639e-05
id0743363,A,2016-04-09 20:14:56,2016-04-09 20:20:42,3,-73.98174285888672,40.77853393554688,-73.9763946533203,40.792495727539055,N,346,5.846438775057725,0.014951084857407673,20,20,5,4.3211227911582866e-05
id2299160,B,2016-01-09 13:58:05,2016-01-09 14:08:34,5,-73.96846771240233,40.764869689941406,-73.99093627929686,40.73448944091797,N,629,6.444131256700441,0.03778618833674681,13,14,5,6.007343137797585e-05
id0182052,B,2016-05-08 14:01:51,2016-05-08 14:11:11,5,-73.96900939941406,40.7612190246582,-73.98506927490233,40.748008728027344,N,560,6.327936783729195,0.020794988285015574,14,14,6,3.713390765181352e-05
id3177428,A,2016-05-30 10:22:30,2016-05-30 10:39:43,1,-73.98780059814453,40.74558639526367,-74.01704406738281,40.70472717285156,N,1033,6.940222469119639,0.05024596052632015,10,10,0,4.864081367504371e-05
